word,keyword_or_not
distributing drugs,1
defend innocent people,1
Saucedo's wife,1
Rafael Vega guilty,1
defense attorney,1
husband was,1
owners of,1
east of El Paso,1
convicted drug trafficker testifying,1
EL PASO Texas,1
to prison for life,1
appeal,1
Sergio Saucedo,1
US drug trafficker,1
attorney Robert J Perez,1
Juarez,1
300kilogram marijuana shipment,1
two men,1
Vega's cousin,1
Rafael Vega,1
ObregonOrtiz kidnapped Saucedo,1
Cesar ObregonReyes,1
drug war,1
two years ago,1
16 years,1
defense,0
Defense,0
foreign,0
West Texas,0
US drug,0
trafficker,0
city across,0
border,0
argued,0
told,0
allegedly bragged,0
undisclosed,0
documents,0
assumed,0
670pound,0
documents indicate,0
cartel,0
jury's,0
counts Friday including,0
incriminating,0
300kilogram,0
owners,0
abduction,0
party,0
kidnapped,0
distributing,0
attorney,0
home,0
witness,0
identify,0
allegedly,0
hearing,0
Paso,0
Border Patrol checkpoint,0
indicate,0
Federal Court,0
appeal Prosecutors,0
ObregonReyes,0
undisclosed charges,0
orders,0
vehicle,0
bragged,0
pretty,0
kidnap,0
driver testified,0
work,0
checkpoint,0
relatives,0
abducting,0
El,0
kidnapping slain,0
two,0
date,0
Attorneys,0
EB,1
Hank Azaria,1
father's,1
James Marsden,1
aspirations,1
Paul,1
drummer,1
wideappeal,1
accident,1
Elizabeth Perkins Hugh Laurie,1
houseguest,1
Fred struggles,1
Advertisement,1
Tim,1
Brand,1
NCMcom,1
reluctant,1
band,1
Runtime95 minutes,1
world's,1
release,1
Directed,1
parenthood expectations,1
children,1
Screenplay,1
David,1
recovers,1
accidentally,1
Espensen,1
Tim Hill Screenplay,1
Fred,1
humor,1
Pictures,1
Marsden,1
rewarding,1
viewers,1
Gary,1
EB in,1
Daurio,1
Laurie,1
Dad Tiffany Espensen,1
live,1
blends stateoftheart animation,1
Easter Bunny,1
Hank,1
Angeles Enroot,1
rock n roll band,1
Elizabeth,1
car,1
David Hasselhoff,1
voice,1
fresh,1
outofwork,1
Tiffany,0
Bunny,0
Russell Brand,0
Russell,0
Hill,0
Ken,0
Los Angeles Enroot Fred,0
slacker accidentally injures,0
grow,0
Cole,0
car accident,0
outofwork slacker,0
grow up,0
worst,0
Ken Daurio Universal Pictures,0
fresh look,0
younger,0
job,0
visit,0
finally grow,0
mild,0
younger viewers,0
Grade C Advertisement Starring James Marsden Russell Brand,0
both learn,0
take,0
watch,0
nice family break,0
children provides,0
Enroot Fred James Marsden,0
Cuoco,0
accident and,0
action,0
view,0
Movie review Hop,0
Tim Hill,0
Universal Pictures,0
Enroot,0
PG,0
learn,0
always rewarding Hop,0
nicely blends,0
some mild,0
takes,0
theater near you,0
Tiffany Espensen,0
finally,0
Universal,0
struggles,0
animation,0
theater,0
minutes,0
rude humor Runtime95 minutes,0
injures EB in,0
Mata,1
American kids always,1
presentation Thursday,1
Twenge,1
symposium,1
associate,1
University,1
aggression,1
Experts debate,1
extracurricular pursuit,1
highly involved children,1
psychology,1
structured,1
Highly involved children,1
organized,1
sports practices,1
school grades,1
keeping,1
highly programmed,1
teens claim,1
tipping point,1
kindergarten,1
measurements compared,1
busy,1
Some Kids Overscheduled,1
reaching,1
Brockport,1
preliminary,1
music lessons,1
executive,1
scheduled,1
factors,1
adolescents,1
children,1
overwhelmed,1
San Diego State University,1
health sciences,1
community,1
Generation,1
research presented,1
viewpoints,1
Jean Twenge author,1
examine,1
evermounting,1
Child Development,1
Adolescent,1
highfunctioning Linda Balog,1
adaptive,1
extracurricular pursuits,1
Management,1
extracurricular involvement,1
overscheduled,1
Andrea Mata,1
THURSDAY,1
Mata's,1
teaching,1
lessinvolved children,1
Research,1
Parents,1
positive,1
State University whose recent study,1
New York,1
delinquency,1
SRCD symposium,1
parents,1
affluent families Mata,1
impressivelooking,1
surrogate,1
SRCD,1
decade,1
doctoral,1
average,1
higher,1
level averaged,1
levels,1
teens,1
percent,1
percent and,1
sports,1
dividing,1
forced,1
ages,1
presented,1
involved,1
extracurricular,1
competition,1
hours,1
measurements,1
home,1
said Parents worry about,1
study,1
affluent,1
Andrea,1
attained,1
1354,1
child and,1
academic measurements,0
programmed childhood,0
mean,0
presentation,0
book Generation,0
remains,0
Management Institute,0
considered,0
behavioral,0
plenty,0
Kent State University,0
March 31,0
stressed,0
lessinvolved,0
happens,0
hot topic,0
organized sports,0
Kids Overscheduled,0
activity,0
admission,0
programmed,0
nation's,0
San Diego,0
author,0
experience,0
Development,0
affluent families,0
devote more,0
evermounting competition,0
detrimental,0
subject,0
research,0
1950s,0
child,0
needed,0
preliminary until,0
keep,0
run,0
burned,0
music,0
community service,0
recent,0
Society for Research,0
rose,0
point detrimental,0
who,0
former,0
average experience,0
nine,0
Balog former,0
high,0
1990s,0
debate pros,0
gathered,0
former executive director,0
American,0
live through,0
health,0
affected,0
Child,0
State,0
said We're,0
tipping,0
higher education,0
recent study,0
averaged,0
every spare,0
highest activity,0
meetings,0
stress,0
State University,0
point,0
peerreviewed,0
have plenty,0
topic right,0
structured activities,0
American kids,0
pros,0
Balog,0
American children,0
Kent,0
Society,0
scientists' radar,0
considered preliminary,0
published,0
backing,0
Montreal,0
highly,0
student,0
scientists',0
doctoral student,0
community service American,0
age 15,0
indicated overscheduling,0
worry about,0
compels,0
Sunday news shows,1
Nation,1
WASHINGTON,1
Union,1
Retired,1
Guest lineups,1
RTexas,1
Sessions,1
Face,1
Press,1
Meet,1
news shows,1
Sunday,1
former national security adviser,1
State,1
DNev,1
Rogers,1
Chuck,1
national,1
Obama's,1
Guest,1
Graham,1
Cornyn,1
Retired Gen James,1
Face the Nation,1
news,1
President,1
DIll,1
Jones,1
NBC's,1
adviser,1
AP,1
Week,1
Rep,1
Sens,0
WASHINGTON AP,0
Mike Rogers,0
ABC's,0
CNN's,0
John Cornyn RTexas,0
Chuck Schumer,0
Durbin,0
Guest lineups for,0
Sen,0
shows,0
Mike Rogers RMich,0
State of the Union,0
Rep Mike,0
Schumer,0
ABC's This Week,0
Retired Gen James Jones President Barack Obama's former,0
Sunday TV news,0
John,0
Lindsey Graham,0
security adviser,0
Retired Gen James Jones,0
Jeff Sessions,0
Gen,0
Sunday news,0
Dick Durbin,0
lineup,0
Sen Dick Durbin DIll,0
President Barack,0
CBS' Face,0
security adviser Sens Chuck Schumer,0
NBC's Meet,0
NBC's Meet the Press,0
security,0
championship,1
created,1
drive,1
recently,1
Awards,1
turn,1
hashtag,1
Email David Zax,1
ratings,1
uniforms,1
danieldaekim,1
analysts,1
next,1
PhilKeogan,1
version,1
optimized,1
riding,1
glimpse,1
surprised,1
Innovative,1
defragmenting,1
DonnieWahlberg,1
campfirelit,1
broadcast,1
tweeting,1
wonder,1
the Velodrome,1
Conscripts,1
instance,1
finish,1
experimenting,1
NCAA Division,1
includes,1
network,1
JeffProbst,1
commentary,1
complete,1
SimonHelberg,1
attention,1
members,1
accounts,1
hashtags,1
Follow,1
tweeps,1
hopes,1
bad,1
Country,1
like,1
shows,1
soldiers,1
dunked,1
idea,1
toilet,1
watches,1
week,1
show,1
during events,1
organize,1
Innovative Companies,1
full,1
implement,1
question,1
funny,1
begin,1
handles,1
brief,1
Oscars,0
schedule complete,0
Mediabistro,0
head,0
Stars,0
The Amazing Race,0
Amazing Race,0
look,0
Amazing,0
Twitter,0
Howard,0
brief taste,0
Blue Bloods,0
uniforms hipsters PhilKeogan,0
buzz,0
guy's,0
11th,0
men's,0
concerted,0
Riding,0
roster,0
author,0
apparently,0
includes presenters,0
their accounts,0
Blue,0
CBS Conscripts Twittering Stars,0
Conscripts Twittering,0
false,0
Fast,0
network apparently hopes,0
Academy of Country Music Awards,0
relevant handles,0
national championship,0
crew,0
Twitter Email,0
Velodrome,0
first network,0
Survivor,0
Country Music Awards,0
author of,0
 the Velodrome,0
other performers SimonHelberg,0
NCAA Division I men's basketball,0
James Franco,0
song,0
confederate,0
Twitter Email David Zax,0
Wahlberg dunked,0
Division,0
hysterics,0
Twitter buzz,0
the Twitter,0
105,0
Email,0
CBSTweetWeek,0
Donnie Wahlberg,0
Hawaii FiveO,0
stylings,0
performers,0
concerted tweet week,0
post,0
bad guy's head,0
championship game,0
Wahlberg,0
Companies,0
20 fire companies,1
finds,1
falling,1
poll,1
40,1
snow,1
Bloomberg,1
December's blizzard,1
last month,1
4600,1
elected,1
tough,1
ratings,1
Marist,1
continues,1
budget,1
Mayor,1
difficult,1
February,1
Bloomberg spokesman,1
44,1
approval,1
College,1
institute,1
fire companies,1
Bloomberg prepares,1
poll finds,1
teachers,1
balance,1
approval ratings,1
mayor continues,1
approval rating tanked,1
falling fast,1
Marist College polling institute,1
choices,1
spokesman,1
dropping,1
Mayor Bloomberg's,0
rating tanked,0
College poll finds,0
Hizzoner's,0
close,0
last,0
Bloomberg's,0
lay off more than 4600 teachers,0
approval rating,0
44 in February,0
week,0
prepares,0
polling institute,0
lay,0
month,0
snowed since,0
Mayor Bloomberg39s approval ratings,0
last month dropping,0
blizzard,0
snowed,0
tough choices,0
mayor,0
balance the budget,0
20,0
new,0
December's blizzard Hizzoner's,0
4600 teachers,0
fast,0
companies,0
December's,0
Marist College,0
difficult time,0
make,0
week according,0
Bloomberg's approval ratings,0
fire,0
falling faster,0
said,1
heated,1
Stock,1
Senate,1
number,1
discuss,1
collateralized,1
comment,1
outline,1
Goldman,1
Blankfein,1
works,1
role Goldman,1
MSN,1
subprimemortgage,1
than,1
contain,1
Late,1
CDOs,1
finished,1
and marketing,1
drew,1
report,1
housing market,1
hearing,1
Wall Street banks,1
considered suing,1
securities,1
testified,1
meltdown,1
Quote,0
internal,0
marketing several,0
spring,0
potentially embarrassing,0
US Senate subcommittee,0
legislative reforms,0
lost money,0
Senate Permanent Subcommittee on Investigations,0
complex subprimemortgage,0
Wall Street Journal,0
current,0
Funding,0
2011,0
banks,0
losses,0
findings,0
arranging and,0
mortgagedbacked,0
Journal,0
marketing,0
Hudson Mezzanine Funding,0
emails,0
Senator Carl,0
Senate subcommittee,0
attention,0
subprime,0
complex,0
allday,0
littleknown dispute between,0
2012,1
year,1
Labour Statistics,1
US economy,1
eight per,1
18 million jobs,1
88 per cent,1
job market,1
fourth straight month,1
reelection,1
until 2013,1
Mr Obama's,1
improvement,1
remainder,1
monthly report,1
job creation,1
216000,1
bumps,1
Private sector,1
March,1
US Bureau,1
230000,1
Marking,1
top priority,1
payrolls increased,1
Reacting,1
Goolsby,1
creating,1
Obama's,1
conditions,1
overall trajectory,1
13 consecutive,1
Advisors said,1
cent until 2013,1
payrolls,1
boosting,1
prospects,1
optimism,1
improved dramatically,1
including,1
cut,1
unemployment,1
initiatives,1
Bureau,1
eight,1
sustained growth,1
Austan Goolsby Chairman,1
administration,1
straight,1
surely,1
payroll,1
half a million,1
Administration,1
arguing,1
lauded,1
continuing improvement,1
economists,1
216000 jobs,1
lost,0
Council of Economic Advisors,0
millions,0
expressing optimism,0
priority,0
House,0
stimulus,0
seeing,0
market,0
signs,0
period,0
Obama,0
half,0
Obama administration,0
President Barack Obama's Council of Economic Advisors,0
employers,0
market conditions,0
creation,0
Mr,0
job market conditions,0
specific,0
Advisors,0
employers added,0
investment,0
looking for jobs,0
below eight,0
considerable,0
fallen,0
months,0
Goolsby also,0
Statistics,0
economy,0
stimulus policies,0
benefit,0
road,0
monthly,0
added,0
period including,0
report,0
growth,0
dramatically,0
economy added 216000 jobs,0
sustained improvement,0
estimates,0
White,0
Chairman,0
sustained,0
incentives,0
consecutive,0
Labour,0
warned,0
jobs,0
March according to,0
Economic Advisors,0
While expressing optimism,0
employment report,0
business,0
Chairman of President Barack Obama's Council,0
ready,1
forward,1
smoothly,1
significant,1
feeling,1
tendinitisridden,1
muchneeded,1
category,1
Deron Williams,1
limp,1
dizzying,0
different,0
313,0
disappointed,0
first time,0
Making,0
Iguodala,0
shot,0
drives,0
Bucks,0
plant construction plans after,1
tsunami this month crippled,1
earthquake,1
Thursday,1
utilities,1
Editing,1
construction work,1
plant,1
review their,1
temporarily,1
starting,1
nuclear power complex,1
nuclear,1
Reuters,1
temporarily stopped construction,1
Fukushima Daiichi,1
devastating earthquake,1
complex,1
tsunami,1
TOKYO,1
northeastern Japan,1
Ohma nuclear plant,1
Osamu Tsukimori Editing,1
construction,1
crippled,1
nuclear plant construction,0
northern,0
devastating earthquake and,0
temporarily stopped construction work on,0
review,0
Japanese utilities,0
Fukushima,0
TOKYO March 31 Reuters,0
nuclear plant,0
said,0
month,0
plans,0
power,0
Fukushima Daiichi nuclear,0
northeastern Japan Reporting,0
Reuters  JPower,0
halts,0
Reporting,0
in northeastern Japan,0
temporarily stopped construction work,0
construction work on the Ohma nuclear plant,0
Osamu Tsukimori,0
Japan,0
nuclear power,0
Fukushima Daiichi nuclear power,0
president,1
advertisers,1
chief executive officer,1
declined,1
revenue shortfall,1
Click,1
creative,1
Apple,1
companies,1
technological hurdles magazines,1
contentbased,1
recommendations,1
grappling,1
integrating shopping,1
buying experience,1
hired,1
surfing,1
consulting,1
Fashion magazines,1
former editor,1
represent,1
handbags imageconscious,1
consumer,1
monetize,1
Publications,1
fashion magazines,1
editor responsible,1
Paris,1
shopping,1
circulation,1
introducing,1
homefurnishings,1
sites,1
accessories,1
recovery,1
informed,1
plunged,1
London Consumers,1
standpoint,1
respond,1
influenced,1
director,1
ETailers,1
divided,1
addresses,1
fashion,1
Management,1
contact,1
publisher,1
partnerships,1
allowing,1
Circulations,1
reporters,1
products,1
Magazines,1
flip,1
websites,1
magazines,1
trendsetters,1
former fashion journalist,1
sliding,1
consumers,1
offering,1
owned,1
spent,1
revenue,1
Oxfords Institute,1
website,1
readers,1
spokesman,1
apparel,1
creeping,1
challenging,1
articles,0
Italian,0
portal,0
Retaining,0
digital,0
Fashion,0
acquired,0
Association,0
independence,0
shortfall,0
Vogue,0
Compagnie,0
target,0
Federico,0
saying,0
Magazines Become ETailers,0
number,0
partnered,0
virtual,0
Parisbased,0
Corrects,0
content,0
Hearst,0
operates,0
director of,0
breaking,0
transactions,0
2000,0
Shannon Edwards European,0
editor,0
name,0
online vendors,0
devices change,0
cperribloombergnet,0
executive,0
billion,0
Monetizing,0
spread,0
multibrand,0
technology,0
brand,0
aroberts36bloombergnet,0
contend,0
comment,0
purchases,0
ground,0
reverse,0
merged,0
Magazines Become,0
relevant,0
site,0
bought,0
Building,0
Nast,0
former,0
Buy,0
flagship,0
publications,0
Editors,0
clear,0
partly explains,0
Oxfords,0
Parisbased Lagardere,0
story,0
Research,0
157,0
advertising,0
Andrew,0
look,0
easy,0
Root,0
partners,0
Combining,0
enshrined,1
Javier Bardem,1
Oscarwinning,1
